	shopname	meituan_id	dianping_id	address	lat	lon	google_road	google_qu	dianping_road	dianping_qu	meituan_category	dianping_category1	dianping_category2	dianping_price	telephone	problem	reviews	本月销量	本月销售额	本月累计销量	jaccard_entropy	same_cat_ratio	degreeCus	degreeDist	avgCusEntro	numStoreCusVisted	cusEigen	dEigen	fiter_flag	商家评分	Income_entropy	Num_Unique_Customers	popularity
64	红色江山	276370	2010655.0	海淀区北大街60号首钢国际大厦1-3楼（西直门桥东北角）	39.945503	116.357216			北下关	海淀区,北下关	粤港菜	粤菜馆	粤菜馆,湘菜	268.0	010-51565555	1.0	420.0	14.3333333333	1641.18333333	578.0	2.05022618873	0.0526315789474	0.083916723315	544.00048672	0.598932449077	2.44444444444	0.00187102097642	0.0110648722579	1	4.38514285714	2.06086124945	27	6.12381840795
65	大鸭梨烤鸭店（怀柔店）	99574515	2067730.0	怀柔区迎宾中路40号	40.32048	116.63761			怀柔区	怀柔区	京菜鲁菜	烤鸭	烤鸭	98.0	010-51591666	1.0	1408.0	440.25	90689.73	16133.25	2.41316410589	0.0710128055879	0.844377658804	127.572066405	0.574490957413	2.94421768707	0.018826382266	0.00259479293292	1	4.67604166667	3.45091175334	735	925.405408163
66	鸿兆轩	5483233	13823191.0	怀柔区迎宾中路2号南楼	40.309563	116.63938			东关	怀柔区,东关	京菜鲁菜	烤鸭	烤鸭	73.0	010-51593300	1.0	14.0	84.0	7392.0	552.5	1.92024698333	0.0882352941176	0.240944539712	71.2200304806	0.605491978324	3.02380952381	0.00537213883176	0.00144860263678	1	3.8	2.4989388649	42	101.260273973
67	食空猎人炙烤屋	41969720	22466370.0	海淀区中关村南大街2号，华宇时尚购物中心4层	39.965652	116.32309			中关村	海淀区,中关村	烧烤烤肉	烧烤	烧烤	78.0	010-51626191	1.0	645.0	27.0	1210.0	381.0	2.25093751304	0.0882352941176	0.228624505666	465.48386868	0.672936685124	3.5652173913	0.00509744933938	0.00946785833985	1	4.5	2.64966199568	46	15.5128205128
68	七八冷面｜延边朝鲜族美食（华宇店）	4244200	24846629.0	海淀区中关村南大街2号华宇时尚购物中心夹层	39.96533	116.32326			双榆树	海淀区,双榆树	其他美食	其他中餐	中餐	38.0	010-51626470	1.0	3924.0	82.5	5109.225	9672.0	2.3697198042	0.0315599639315	0.945455732113	493.33438033	0.666303849963	3.12567049808	0.0210800355064	0.010034332748	1	5.0	3.75369118457	1305	134.453289474
69	8000M烤鱼（原黑森林餐厅）	295222	2779609.0	海淀区中关村南大街2号，数码大厦B座华宇时尚购物中心4楼（原黑森林烤鱼）	39.965652	116.32309			中关村	海淀区,中关村	川湘菜	烤鱼	烤鱼	79.0	010-51627566	1.0	912.0	47.0	4748.00666667	1414.33333333	2.32394413336	0.108695652174	0.318741479509	465.48386868	0.637099290486	2.97452229299	0.00710671211479	0.00946785833985	1	5.0	3.20450605394	157	60.101350211
70	彤顺德海鲜火锅（丰台店）	96626191	66485439.0	丰台区大红门久敬庄路嘉合久源超市二层	39.821953	116.406235			大红门	丰台区,大红门	火锅	火锅	火锅,海鲜	92.0	010-51659889	1.0	246.6	15.5	2457.66333333	251.5	2.08342352589	0.287356321839	0.22660682875	208.991679665	0.566587980329	3.3125	0.00505246288513	0.00425085325274	1	4.47445255474	2.59409809774	48	26.713731884
71	溪塘之语	6048634	17922601.0	东城区王府井大街301号新燕莎金街购物广场MF703号	39.90999	116.41035			王府井/东单	东城区,王府井/东单	创意菜	创意菜	创意菜	84.0	010-51661556	1.0	148.4	52.5	4657.12333333	1849.33333333	2.3604203593	0.0	0.227218777949	794.716509974	0.431470408866	2.23602484472	0.00506610700448	0.0161643911702	1	4.87628032345	2.12633444839	161	55.4419444444
72	汉拿山（搜秀店）	368215	4509884.0	东城区崇文门外大街40号搜秀商城6楼	39.89619	116.41934			崇文门	东城区,崇文门	日韩料理	烧烤	烧烤	93.0	010-51671026	1.0	1615.2	404.833333333	36919.5216667	9025.66666667	2.362114	0.0851063829787	0.744818253911	1227.49658406	0.622979639505	3.06768189509	0.0166065895049	0.0249670601981	1	4.78179791976	3.53898803618	591	396.984103943
73	yomi冻酸奶（崇文门店）	52575457	24916910.0	东城区崇文门搜秀购物广场1层	39.89642	116.41935			崇文门	东城区,崇文门	甜点饮品	甜品饮品	甜品饮品	21.0	010-51671153	1.0	1163.2	100.833333333	1445.76166667	3451.83333333	2.29158229498	0.150066401062	1.69924032953	831.087782719	0.805344282491	5.92054794521	0.0378865400714	0.0169041763296	1	4.93500687758	4.00386903026	365	68.845793651
74	恭敬李麻辣香锅（搜秀店）	355628	4169645.0	东城区崇文门外大街40号搜秀城2楼（近羊市口）	39.896145	116.419365			崇文门	东城区,崇文门	川湘菜	香锅	香锅	68.0	010-51671186	1.0	1260.0	257.5	25400.0	2816.5	2.34357272992	0.106060606061	0.381415410915	1145.06187096	0.692296855257	3.5504587156	0.00850410033138	0.0232903529296	1	4.5	3.23749343513	109	373.529411765
75	四季大盘涮肉（鲁谷店）	42097993	27423263.0	石景山区鲁谷路与翠园西街东南角（石景山医院东门往南十字口口东南日东升商务置业底商）	39.90353	116.21468			鲁谷	石景山区,鲁谷	火锅	涮羊肉	涮羊肉	89.0	010-51713292	1.0	5982.57142857	41.375	5704.12375	1768.75	2.13166672563	0.243243243243	0.577314694296	374.200633569	0.764819018489	4.66037735849	0.0128719027668	0.007611173722	1	4.96810735947	2.66106119025	53	64.0912780899
76	江边石锅巫山烤全鱼	2582706	17966301.0	西城区广外大街荣丰小区2008九号楼底商	39.895695	116.33578			王府井/东单	东城区,西城区,王府井/东单,广外大街	川湘菜	烤鱼	烤鱼	60.0	010-51766278	1.0	5225.0	93.0	7974.0	1870.0	2.34889738827	0.109660574413	0.45248761091	458.322703785	0.507267219861	2.58542713568	0.0100887377168	0.00932220153123	1	4.2	2.85887361362	398	132.9
77	湘水之珠（首体南路店）	525876	1940608.0	海淀区首体南路22号国兴大厦2层	39.933037	116.32679			航天桥	海淀区,航天桥	川湘菜	湘菜	湘菜	127.0	010-51776688	1.0	1310.0	11.5	3723.745	631.0	2.37385379037	0.138655462185	0.601474394691	453.631476621	0.673571688514	4.20833333333	0.0134105713949	0.00922678281275	1	4.2	3.11487798092	96	29.3208267717
78	乌巢比萨主义主题餐厅（五道口店）	4338087	16970509.0	海淀区中关村东路8号 东升大厦2层（近卜蜂莲花）	39.99349	116.333954			五道口	海淀区,五道口	西餐	比萨	比萨	82.0	010-51779668	1.0	715.0	364.0	34595.9566667	10947.6666667	2.43609968737	0.0512552301255	0.915732175744	466.241499336	0.677265860765	3.33507306889	0.0204173142363	0.0094832684114	1	5.0	3.81078487703	958	421.90191057
79	城一锅羊蝎子火锅	4782821	17753633.0	海淀区京铁家园2区5号楼底商9号	39.893356	116.2807			五棵松	海淀区,五棵松	火锅	羊蝎子	羊蝎子	78.0	010-51801251	1.0	465.0	10.0	1258.545	717.0	2.21405333414	0.265151515152	0.226888720364	289.963439706	0.463993134402	2.39316239316	0.00505874798663	0.00589780431846	1	4.8	2.63819451595	117	16.1351923077
80	万聚鱼府	5124651	13885938.0	石景山区吴庄西富港商业中心,汉庭酒店1楼	39.890675	116.23121			鲁谷	石景山区,鲁谷	川湘菜	烤鱼	烤鱼,火锅	62.0	010-51811664	1.0	951.666666667	40.5	3979.0275	664.75	2.11661746905	0.114503816794	0.326570565156	242.800256658	0.532112434511	2.552	0.00728127068778	0.00493851364051	1	4.25569176883	2.67306991802	125	64.1778629032
81	漫食代火锅（西翠路店）	40948460	21756678.0	海淀区西翠路与朱各庄路交口（瑞成大酒店对面）	39.919155	116.28363			公主坟/万寿路	海淀区,公主坟/万寿路	火锅	火锅	火锅	79.0	010-51823991	1.0	210.666666667	56.5	4980.3375	1194.5	2.24136242079	0.198473282443	0.184502002525	333.43862001	0.527525724913	2.6	0.004113686799	0.00678208168253	1	4.90696202532	2.64434272339	105	63.0422468354
82	北京铁道大厦酒店（川云阁餐厅）	1652441	2339803.0	海淀区北蜂窝路102号(近北京西客站)	39.900414	116.32497			公主坟/万寿路	海淀区,公主坟/万寿路	自助餐	自助餐	自助餐	154.0	010-51879171	1.0		8.0	3063.5	85.0	2.27624178919	0.12	0.134543196615	436.980339547	0.494559110538	3.11538461538	0.00299979709833	0.00888810167334	1	4.7	1.78374665434	26	19.8928571429
83	福泰宫	515081	511777.0	丰台区西客站南广场中铁工程大厦1-3楼	39.8901	116.32035			六里桥/丽泽桥	丰台区,六里桥/丽泽桥	江浙菜	海鲜	海鲜	143.0	010-51892677	1.0	1026.66666667	75.25	7901.48	2892.75	2.24780697516	0.00653594771242	0.253755698043	422.797117955	0.52021353798	2.34090909091	0.00565777851147	0.00859961749189	1	4.80519480519	2.44307045657	132	55.2551048951
84	必胜客（光明楼店）	264702	512350.0	东城区光明路13号天玉大厦1楼西侧	39.884705	116.43674			左安门	东城区,左安门	西餐	比萨	比萨	75.0	010-51902159	1.0	0.0	35.0	4130.0	808.0	2.38707965482	0.0796019900498	0.101706445441	468.416111033	0.105804464227	1.30911330049	0.00226766352807	0.009527499623	1	3.8	0.74040592468	812	55.0666666667
85	愚掌门鱼火锅（光明楼店）	40578157	23720285.0	东城区光明路11号天玉大厦底商	39.884544	116.437164			光明楼/龙潭湖	东城区,光明楼/龙潭湖	火锅	鱼火锅	鱼火锅	116.0	010-51902195	1.0	306.0	21.3333333333	1919.695	989.5	2.2752223191	0.1875	0.240558850055	467.538065873	0.514874233235	2.87755102041	0.00536353943214	0.00950964034205	1	4.90392156863	2.68348979591	98	16.5490948276
86	田源鸡火锅（劲松桥店）	280750	2291098.0	朝阳区南磨房路37号华腾北塘商务大厦-201室（南磨房路口）	39.88488	116.46721			劲松/潘家园	朝阳区,劲松/潘家园	火锅	火锅	火锅	76.0	010-51908955	1.0	5968.0	151.0	15582.545	10457.5	2.35901920547	0.211123723042	1.03797403874	376.941635953	0.602027395964	3.21656686627	0.0231428387899	0.00766692521851	1	5.0	3.89080514504	1002	205.033486842
87	辣池老灶火锅	95338982	66271431.0	海淀区羊坊店东路北京铁道大厦西北铁医路一号院旁乡土人家后	39.90092	116.32328			军博	海淀区,军博	火锅	重庆火锅	重庆火锅	72.0	010-51915556	1.0	892.0	217.0	35750.0	500.5	2.16213047544	0.269372693727	0.321703940951	429.31854488	0.333108519205	2.16501650165	0.00717276363921	0.00873226214502	1	4.8	2.2483580595	303	496.527777778
88	粥立方（中雅店）	6524538	14713848.0	海淀区北蜂窝8号中雅大厦主楼南侧东厅一层(近中土大厦)	39.898815	116.33388			公主坟/万寿路	海淀区,公主坟/万寿路	小吃快餐	粥店	粥店	39.0	010-51918111	1.0	5736.0	1784.66666667	76851.69	43156.0	2.46557473988	0.169811320755	1.10433837704	451.098069682	0.537959057478	2.98026835043	0.0246225089218	0.00917525377031	1	5.0	3.86440474841	2534	1970.55615385
89	极度披萨	42206305	22371898.0	西城区广安门外大街305号院荣丰2008小区16号楼底商	39.893856	116.33616			广外大街	西城区,广外大街	西餐	比萨	比萨	40.0	010-51930307	1.0	206.666666667	1.33333333333	147.39	174.0	2.0400882358	0.109375	0.0954041544779	469.165735739	0.535243338545	2.64285714286	0.00212714661886	0.00954274685498	1	4.56612903226	2.4329248477	42	3.68475
90	怡新韩林烤肉（广外店）	1149965	5131383.0	丰台区广安门外大街305号荣丰2008 17号楼（地铁7号线达官营B口 国家话剧院北侧100米红绿灯东北角）	39.89353	116.33534			广外大街	西城区,广外大街	日韩料理	韩国料理	韩国料理,烧烤	102.0	010-51932818	1.0	327.666666667	17.0	1174.98	125.25	2.06399974116	0.113636363636	0.0697321692068	465.548330429	0.684416578051	3.35	0.00155475984003	0.00946916948025	1	4.92614445575	2.00698121375	20	11.5194117647
91	广运饭店	2478397	16219945.0	西城区广安门外大街甲122号	39.888287	116.34399			广外大街	西城区,广外大街	其他美食	其他中餐	中餐	78.0	010-51933566	1.0	117.2	6.5	1412.96	230.5	2.35950953066	0.043956043956	0.406183213486	478.836855923	0.555387346323	3.17272727273	0.00905632730496	0.00973945570366	1	4.36313993174	2.26816389583	110	18.1148717949
92	汉拿山韩式石锅拌饭（官园店）	750611	2774827.0	西城区车公庄大街4号官园商品批发市场1楼西北角（车公庄桥西侧）	39.932003	116.350845			阜成门	西城区,阜成门	日韩料理	韩国料理	韩国料理,烧烤	33.0	010-51954233	1.0	2446.0	498.0	17294.26	3339.25	2.33467037842	0.105651105651	0.734586611462	528.399766317	0.763702715919	4.54497354497	0.0163784631328	0.0107475564051	1	4.40155355683	3.80493367574	189	524.068484848
93	亮健容天土锅羊蝎子（欢乐谷店）	3278503	3373897.0	朝阳区金蝉南里4号楼11号底商(近华侨城公交车站)	39.86141	116.50078			十八里店	朝阳区,十八里店	火锅	羊蝎子	羊蝎子	76.0	010-52031840	1.0	428.333333333	144.75	13022.0775	2387.25	2.26419415065	0.227722772277	0.280926702798	183.452712305	0.55297993195	2.82485875706	0.00626358767368	0.0037313952406	1	4.67392996109	3.23173835624	177	171.343125
94	当代MOMA S0餐厅	5341036	13665513.0	朝阳区香河园路1号当代MOMA内S0号楼	39.950825	116.438644			东直门	东城区,东直门	创意菜	创意菜	创意菜,川菜/家常菜	175.0	010-52049688	1.0	87.3333333333	5.0	820.686666667	209.333333333	1.21279128929	0.0	0.231223812278	486.221130443	0.718209949336	3.63636363636	0.00515540390436	0.009889650522	1	4.84122137405	1.42057192595	11	4.68963809524
95	百荷轩私家菜	280369	2267248.0	朝阳区北苑路82号时腾商务酒店	40.00225	116.41799			大屯	朝阳区,大屯	创意菜	家常菜	家常菜	69.0	010-52055389	1.0	795.0	21.6666666667	2182.25	487.333333333	2.28840426065	0.0	0.214389506476	316.285397753	0.628105102598	3.1875	0.00478006347121	0.00643318822064	1	4.4	2.19470318546	48	31.6268115942
96	窑啊窑窑炉烧烤（世贸天阶店）	110280229	69409913.0	朝阳区光华路甲9号世贸天阶北区B1层	39.916153	116.45215			朝外大街	朝阳区,朝外大街	烧烤烤肉	烧烤	烧烤	90.0	010-52061013	1.0	44.0	24.0	2271.895	1469.0	2.28659985265	0.102040816327	0.244773033678	519.316413301	0.57566460742	2.75789473684	0.00545749955887	0.0105628026351	1	5.0	2.62296464722	95	25.2432777778
97	分米鸡（世贸天阶店）	118118317	69700957.0	朝阳区光华路9号世贸天阶B1	39.916267	116.453354			朝外大街	朝阳区,朝外大街	日韩料理	韩国料理	韩国料理	89.0	010-52061018	1.0		20.0	4080.0	191.0	2.35874734539	0.111576011158	0.464742034846	515.189080312	0.296272408212	2.02597402597	0.0103619643555	0.0104788534229	1	5.0	2.10602260867	1309	45.8426966292
98	虾吃虾涮（朝阳大悦城店）	40199098	21939036.0	朝阳区青年路国美第一城餐饮街2号院九号楼二层（京客隆旁）	39.934177	116.51328			青年路	朝阳区,青年路	火锅	火锅	火锅	75.0	010-52067394	1.0	3116.0	96.0	15590.0	1855.0	2.32013716321	0.240938166311	0.487397011818	218.612104618	0.466902039856	2.86734693878	0.0108670834243	0.00444653096953	1	4.6	3.24032812594	490	207.866666667
99	珍菇源野生菌火锅（望京店）	1048776	2835790.0	朝阳区望京湖光中街与望京西路交叉口，工商银行楼上(近城铁望京西站)	39.996437	116.45681			望京	朝阳区,望京	云贵菜	云南菜	云南菜,火锅	134.0	010-52098497	1.0	419.8	8.6	1180.644	294.0	2.16907471099	0.0121951219512	0.316935805077	270.357218747	0.835792393456	3.67567567568	0.00706645250258	0.00549901730325	1	4.9135302525	2.82309529851	37	8.8107761194
100	妮莱肯	41890873	22894049.0	大兴区五爱屯西街25号（乐来乐市场旁，西宏苑小区西南）	39.79886	116.37751			西红门	大兴区,西红门	西餐	西餐	西餐	17.0	010-52126535	1.0	126.0	8.0	141.745	392.0	1.92811528686	0.108695652174	0.105546649121	149.538622562	0.427266804277	2.19512195122	0.00235328533687	0.00304158874242	1	5.0	1.7508429052	41	8.33794117647
101	鑫味道	298293	2895550.0	顺义区南法信顺沙路东海洪段18号	40.140274	116.61898			顺义区	顺义区	京菜鲁菜	烤鸭	烤鸭	197.0	010-52130333	1.0	84.0	7.5	1299.5	68.5	2.13902624966	0.0777777777778	0.488519422394	137.138610636	0.98040617821	4.89285714286	0.0108921088739	0.0027893747255	1	4.4	2.68856784251	28	6.59644670051
102	绿谷渔阳海鲜城	2731529	8938916.0	顺义区西海洪红绿灯路口	40.14093	116.617676			顺义区	顺义区	海鲜	海鲜	海鲜	139.0	010-52130705	1.0	136.666666667	7.0	1053.385	200.5	1.89232257924	0.03125	0.292199929536	121.614081691	0.782030208162	3.68965517241	0.00651493737926	0.00247360859323	1	4.4156097561	2.63759529353	29	7.57830935252
103	王婆大虾（李桥店）	110906180	74608849.0	顺义区李桥镇李桥村通顺路沿河路口北侧20米	40.034966	116.673935			顺义区	顺义区	火锅	火锅	火锅	91.0	010-52132900	1.0	15.0	1.0	142.308333333	62.3333333333	1.83453974762	0.304347826087	0.105979703731	26.7683495775	0.351457513066	2.08	0.00236294079323	0.00054446342579	1	4.3	1.59404570421	25	1.56382783882
104	彤顺德海鲜火锅（顺义海洪店）	350462	20943563.0	顺义区顺沙路商业街7-2号（卧龙环岛西侧）	40.139763	116.624664			顺义	顺义区,顺义	火锅	火锅	火锅,海鲜	97.0	010-52134777	1.0	928.0	12.1666666667	1499.27333333	1015.66666667	2.31621436506	0.241258741259	0.784276998254	127.805905242	0.746012010948	4.01092896175	0.017486368117	0.00259954917291	1	4.5524137931	3.82514412125	183	15.4564261168
105	三江三味灶台鱼	96656159	66967183.0	顺义区天竺镇天柱东路二十里铺村	40.078983	116.5681			首都机场	朝阳区,顺义区,首都机场	其他美食	海鲜	海鲜	84.0	010-52139186	1.0	109.2	28.3333333333	4351.47333333	211.666666667	1.94345501968	0.041095890411	0.241509210389	81.5937308377	0.470053107453	2.59615384615	0.00538472882144	0.00165960184009	1	4.87142857143	1.90405903898	52	51.8032539682
106	江南公社	92136775	91684941.0	顺义区天竺镇府前二街13号（中国石油加油站对面）	40.06456	116.57652			顺义区	顺义区	川湘菜	家常菜	家常菜		010-52139398	1.0	200.0	3.5	294.0	116.5	2.11623067755	0.134328358209	0.334439087526	122.234184593	0.734461508825	4.65	0.00745670854839	0.00248622137496	1	4.3	2.16395565688	20	
107	海蒸鲜蒸汽海鲜	100589158	67871455.0	顺义区顺沙路世纪便民商务宾馆旁	40.139774	116.622185			顺义	顺义区,顺义	海鲜	海鲜	海鲜	145.0	010-52153003	1.0	41.6666666667	20.0	2184.9525	279.0	2.30070693851	0.0161290322581	0.912506692659	130.236407123	0.894969620012	4.70629370629	0.0203453983383	0.00264898514492	1	4.9272	3.56379947598	143	15.068637931
108	湘福林毛家菜馆	1649635	54029877.0	朝阳区东土城路林达大厦A座1楼8号（近建材经贸大厦）	39.95581	116.43262			左家庄	朝阳区,左家庄	川湘菜	湘菜	湘菜	75.0	010-52187205	1.0	88.0	15.0	1388.14333333	683.666666667	2.20791451416	0.0865384615385	0.237440811946	477.685301831	0.467665891602	2.96551724138	0.00529401914492	0.00971603330011	1	5.0	1.94546289746	58	18.5085777777
