,shopname,meituan_id,dianping_id,address,lat,lon,google_road,google_qu,dianping_road,dianping_qu,meituan_category,dianping_category1,dianping_category2,dianping_price,telephone,problem,review_counts,sales_volume,sales_revenue,cum_sales_volume,rating
106,屋企汤馆港式茶餐厅,6541314,73567716,海淀区中关村南大街2号华宇时尚购物中心4层（北三环四通桥东南角4号线人民大学站C口）,39.9655,116.32337,,,海淀区,海淀区,粤港菜,粤菜馆,粤菜馆,75,010-51627598,1,1311,5.5,704,9.5,4.6
107,彤顺德海鲜火锅（丰台店）,96626191,66485439,丰台区大红门久敬庄路嘉合久源超市二层,39.821953,116.406235,,,大红门,"丰台区,大红门",火锅,火锅,"火锅,海鲜",92,010-51659889,1,246.6,15.5,2457.66333333,251.5,4.47445255474
108,溪塘之语,6048634,17922601,东城区王府井大街301号新燕莎金街购物广场MF703号,39.90999,116.41035,,,王府井/东单,"东城区,王府井/东单",创意菜,创意菜,创意菜,84,010-51661556,1,148.4,52.5,4657.12333333,1849.33333333,4.87628032345
109,汉拿山（搜秀店）,368215,4509884,东城区崇文门外大街40号搜秀商城6楼,39.89619,116.41934,,,崇文门,"东城区,崇文门",日韩料理,烧烤,烧烤,93,010-51671026,1,1615.2,404.833333333,36919.5216667,9025.66666667,4.78179791976
110,豪尚豪牛排馆（搜秀店）,4493337,13848232,东城区崇文门外大街搜秀广场4楼,39.89619,116.41935,,,崇文门,"东城区,崇文门",西餐,牛排,牛排,76,010-51671126,1,2149,107.5,4945,142623,3.6
111,黄记煌三汁焖锅（搜秀店）,1433966,5579975,东城区崇文门外大街40号搜秀城8楼南侧(近新世界百货),39.89642,116.41935,,,崇文门,"东城区,崇文门",火锅,火锅,火锅,88,010-51671150,1,9522,838.5,74560.5,9079,4.1
112,yomi冻酸奶（崇文门店）,52575457,24916910,东城区崇文门搜秀购物广场1层,39.89642,116.41935,,,崇文门,"东城区,崇文门",甜点饮品,甜品饮品,甜品饮品,21,010-51671153,1,1163.2,100.833333333,1445.76166667,3451.83333333,4.93500687758
113,恭敬李麻辣香锅（搜秀店）,355628,4169645,东城区崇文门外大街40号搜秀城2楼（近羊市口）,39.896145,116.419365,,,崇文门,"东城区,崇文门",川湘菜,香锅,香锅,68,010-51671186,1,1260,257.5,25400,2816.5,4.5
114,徐同泰味王府（国贸店）,366537,4509539,朝阳区东三环中路16号京粮大厦二层（国贸桥南500米）,39.900177,116.46238,,,百子湾,"朝阳区,百子湾",江浙菜,浙江菜,浙江菜,294,010-51672999,1,140,0,0,1,4.5
115,李先生加州牛肉面大王（广渠门店）,283304,2391745,东城区幸福大街通正国际大厦底商80-5号,39.892853,116.428444,,,广渠门,"东城区,广渠门",小吃快餐,快餐简餐,快餐简餐,33,010-51696978,1,886,747,26902.7,26099,4.2
116,四季大盘涮肉（鲁谷店）,42097993,27423263,石景山区鲁谷路与翠园西街东南角（石景山医院东门往南十字口口东南日东升商务置业底商）,39.90353,116.21468,,,鲁谷,"石景山区,鲁谷",火锅,涮羊肉,涮羊肉,89,010-51713292,1,5982.57142857,41.375,5704.12375,1768.75,4.96810735947
117,羲和雅苑烤鸭坊（中关村店）,283548,2401177,海淀区中关村大街15-3号（近海淀中街）,39.98106,116.30998,,,中关村,"海淀区,中关村",京菜鲁菜,烤鸭,烤鸭,195,010-51722256,1,588,288.5,34850.06,18155,5
118,江边石锅巫山烤全鱼,2582706,17966301,西城区广外大街荣丰小区2008九号楼底商,39.895695,116.33578,,,王府井/东单,"东城区,西城区,王府井/东单,广外大街",川湘菜,烤鱼,烤鱼,60,010-51766278,1,5225,93,7974,1870,4.2
119,湘水之珠（首体南路店）,525876,1940608,海淀区首体南路22号国兴大厦2层,39.933037,116.32679,,,航天桥,"海淀区,航天桥",川湘菜,湘菜,湘菜,127,010-51776688,1,1310,11.5,3723.745,631,4.2
120,乌巢比萨主义主题餐厅（五道口店）,4338087,16970509,海淀区中关村东路8号 东升大厦2层（近卜蜂莲花）,39.99349,116.333954,,,五道口,"海淀区,五道口",西餐,比萨,比萨,82,010-51779668,1,715,364,34595.9566667,10947.6666667,5
121,城一锅羊蝎子火锅,4782821,17753633,海淀区京铁家园2区5号楼底商9号,39.893356,116.2807,,,五棵松,"海淀区,五棵松",火锅,羊蝎子,羊蝎子,78,010-51801251,1,465,10,1258.545,717,4.8
122,宏状元（HZYBJ049 马连道店）,1476052,5553218,西城区马连道南街2号院8号楼1楼（丽阳四季华庭旁）,39.884293,116.32881,,,广外大街,"西城区,广外大街",小吃快餐,小吃快餐,小吃快餐,40,010-51809195,1,43,2265.5,79299.7125,128774.5,5
123,万聚鱼府,5124651,13885938,"石景山区吴庄西富港商业中心,汉庭酒店1楼",39.890675,116.23121,,,鲁谷,"石景山区,鲁谷",川湘菜,烤鱼,"烤鱼,火锅",62,010-51811664,1,951.666666667,40.5,3979.0275,664.75,4.25569176883
124,四季牧羊人,156617451,83460183,石景山区鲁谷大街51号吴庄西富港商业中心,39.890743,116.2312,,,石景山区,石景山区,火锅,涮羊肉,涮羊肉,80,010-51811664,1,0,0,0,0,
125,漫食代火锅（西翠路店）,40948460,21756678,海淀区西翠路与朱各庄路交口（瑞成大酒店对面）,39.919155,116.28363,,,公主坟/万寿路,"海淀区,公主坟/万寿路",火锅,火锅,火锅,79,010-51823991,1,210.666666667,56.5,4980.3375,1194.5,4.90696202532
126,锦官居,1651932,24947575,海淀区北蜂窝路1-1号,39.90699,116.3285,,,军博,"海淀区,军博",川湘菜,川菜/家常菜,"川菜/家常菜,北京菜",96,010-51849999,1,228,0,0,0,5
127,北京铁道大厦酒店（川云阁餐厅）,1652441,2339803,海淀区北蜂窝路102号(近北京西客站),39.900414,116.32497,,,公主坟/万寿路,"海淀区,公主坟/万寿路",自助餐,自助餐,自助餐,154,010-51879171,1,,8,3063.5,85,4.7
128,福泰宫,515081,511777,丰台区西客站南广场中铁工程大厦1-3楼,39.8901,116.32035,,,六里桥/丽泽桥,"丰台区,六里桥/丽泽桥",江浙菜,海鲜,海鲜,143,010-51892677,1,1026.66666667,75.25,7901.48,2892.75,4.80519480519
129,如意惠丰堂（北洼路店）,354575,4128302,海淀区北洼路西里17号北京如意商务酒店内一层,39.937794,116.303535,,,紫竹桥,"海淀区,紫竹桥",其他美食,家常菜,家常菜,94,010-51901612,1,448,2,302.88,68,4.3
130,必胜客（光明楼店）,264702,512350,东城区光明路13号天玉大厦1楼西侧,39.884705,116.43674,,,左安门,"东城区,左安门",西餐,比萨,比萨,75,010-51902159,1,0,35,4130,808,3.8
131,愚掌门鱼火锅（光明楼店）,40578157,23720285,东城区光明路11号天玉大厦底商,39.884544,116.437164,,,光明楼/龙潭湖,"东城区,光明楼/龙潭湖",火锅,鱼火锅,鱼火锅,116,010-51902195,1,306,21.3333333333,1919.695,989.5,4.90392156863
132,田源鸡火锅（劲松桥店）,280750,2291098,朝阳区南磨房路37号华腾北塘商务大厦-201室（南磨房路口）,39.88488,116.46721,,,劲松/潘家园,"朝阳区,劲松/潘家园",火锅,火锅,火锅,76,010-51908955,1,5968,151,15582.545,10457.5,5
133,面包新语（双井家乐福店）,265637,17194635,朝阳区广渠路31号家乐福1楼FA号,39.89374,116.47434,,,广渠门,"东城区,广渠门",甜点饮品,面包甜点,面包甜点,24,010-51909406,1,18,42,6624.44,2277,5
134,辣池老灶火锅,95338982,66271431,海淀区羊坊店东路北京铁道大厦西北铁医路一号院旁乡土人家后,39.90092,116.32328,,,军博,"海淀区,军博",火锅,重庆火锅,重庆火锅,72,010-51915556,1,892,217,35750,500.5,4.8
135,粥立方（中雅店）,6524538,14713848,海淀区北蜂窝8号中雅大厦主楼南侧东厅一层(近中土大厦),39.898815,116.33388,,,公主坟/万寿路,"海淀区,公主坟/万寿路",小吃快餐,粥店,粥店,39,010-51918111,1,5736,1784.66666667,76851.69,43156,5
136,极度披萨,42206305,22371898,西城区广安门外大街305号院荣丰2008小区16号楼底商,39.893856,116.33616,,,广外大街,"西城区,广外大街",西餐,比萨,比萨,40,010-51930307,1,206.666666667,1.33333333333,147.39,174,4.56612903226
137,怡新韩林烤肉（广外店）,1149965,5131383,丰台区广安门外大街305号荣丰2008 17号楼（地铁7号线达官营B口 国家话剧院北侧100米红绿灯东北角）,39.89353,116.33534,,,广外大街,"西城区,广外大街",日韩料理,韩国料理,"韩国料理,烧烤",102,010-51932818,1,327.666666667,17,1174.98,125.25,4.92614445575
138,广运饭店,2478397,16219945,西城区广安门外大街甲122号,39.888287,116.34399,,,广外大街,"西城区,广外大街",其他美食,其他中餐,中餐,78,010-51933566,1,117.2,6.5,1412.96,230.5,4.36313993174
139,科力淮扬村（西站店）,263685,509966,海淀区羊坊店路11号中车大厦2楼,39.90243,116.32075,,,公主坟/万寿路,"海淀区,公主坟/万寿路",江浙菜,淮扬菜,淮扬菜,91,010-51933573,1,1338,21,5848.44,1008,4.6
140,汉拿山韩式石锅拌饭（官园店）,750611,2774827,西城区车公庄大街4号官园商品批发市场1楼西北角（车公庄桥西侧）,39.932003,116.350845,,,阜成门,"西城区,阜成门",日韩料理,韩国料理,"韩国料理,烧烤",33,010-51954233,1,2446,498,17294.26,3339.25,4.40155355683
141,青石牛铁板烧（青年路店）,6227120,11576510,朝阳区朝阳北路103号金泰国益大厦01楼,39.92405,116.51667,,,十里堡,"朝阳区,十里堡",烧烤烤肉,日式烧烤/铁板烧,"日式烧烤/铁板烧,烧烤",211,010-52026622,1,4810,358.5,61531.5,3661,4.1
142,亮健容天土锅羊蝎子（欢乐谷店）,3278503,3373897,朝阳区金蝉南里4号楼11号底商(近华侨城公交车站),39.86141,116.50078,,,十八里店,"朝阳区,十八里店",火锅,羊蝎子,羊蝎子,76,010-52031840,1,428.333333333,144.75,13022.0775,2387.25,4.67392996109
143,慢吧时光,6250794,11576316,朝阳区酒仙桥路2号798艺术区A区工美楼797中街7-11超市对面直走30米左转,39.98659,116.49085,,,798/大山子,"朝阳区,798/大山子",西餐,西餐,西餐,33,010-52034966,1,640,0,0,1,4.9
144,当代MOMA S0餐厅,5341036,13665513,朝阳区香河园路1号当代MOMA内S0号楼,39.950825,116.438644,,,东直门,"东城区,东直门",创意菜,创意菜,"创意菜,川菜/家常菜",175,010-52049688,1,87.3333333333,5,820.686666667,209.333333333,4.84122137405
145,百荷轩私家菜,280369,2267248,朝阳区北苑路82号时腾商务酒店,40.00225,116.41799,,,大屯,"朝阳区,大屯",创意菜,家常菜,家常菜,69,010-52055389,1,795,21.6666666667,2182.25,487.333333333,4.4
146,窑啊窑窑炉烧烤（世贸天阶店）,110280229,69409913,朝阳区光华路甲9号世贸天阶北区B1层,39.916153,116.45215,,,朝外大街,"朝阳区,朝外大街",烧烤烤肉,烧烤,烧烤,90,010-52061013,1,44,24,2271.895,1469,5
147,分米鸡（世贸天阶店）,118118317,69700957,朝阳区光华路9号世贸天阶B1,39.916267,116.453354,,,朝外大街,"朝阳区,朝外大街",日韩料理,韩国料理,韩国料理,89,010-52061018,1,,20,4080,191,5
148,虾吃虾涮（朝阳大悦城店）,40199098,21939036,朝阳区青年路国美第一城餐饮街2号院九号楼二层（京客隆旁）,39.934177,116.51328,,,青年路,"朝阳区,青年路",火锅,火锅,火锅,75,010-52067394,1,3116,96,15590,1855,4.6
149,珍菇源野生菌火锅（望京店）,1048776,2835790,朝阳区望京湖光中街与望京西路交叉口，工商银行楼上(近城铁望京西站),39.996437,116.45681,,,望京,"朝阳区,望京",云贵菜,云南菜,"云南菜,火锅",134,010-52098497,1,419.8,8.6,1180.644,294,4.9135302525
150,妮莱肯,41890873,22894049,大兴区五爱屯西街25号（乐来乐市场旁，西宏苑小区西南）,39.79886,116.37751,,,西红门,"大兴区,西红门",西餐,西餐,西餐,17,010-52126535,1,126,8,141.745,392,5
151,串好美（粮食局店）,97184886,77113950,顺义区府前街通道桥南侧（金百万旁）,40.12952,116.64723,,,顺义,"顺义区,顺义",烧烤烤肉,湘菜,湘菜,49,010-52130060,1,11,12.5,1187.5,160,4.7
152,鑫味道,298293,2895550,顺义区南法信顺沙路东海洪段18号,40.140274,116.61898,,,顺义区,顺义区,京菜鲁菜,烤鸭,烤鸭,197,010-52130333,1,84,7.5,1299.5,68.5,4.4
153,绿谷渔阳海鲜城,2731529,8938916,顺义区西海洪红绿灯路口,40.14093,116.617676,,,顺义区,顺义区,海鲜,海鲜,海鲜,139,010-52130705,1,136.666666667,7,1053.385,200.5,4.4156097561
154,王婆大虾（李桥店）,110906180,74608849,顺义区李桥镇李桥村通顺路沿河路口北侧20米,40.034966,116.673935,,,顺义区,顺义区,火锅,火锅,火锅,91,010-52132900,1,15,1,142.308333333,62.3333333333,4.3
155,彤顺德海鲜火锅（顺义海洪店）,350462,20943563,顺义区顺沙路商业街7-2号（卧龙环岛西侧）,40.139763,116.624664,,,顺义,"顺义区,顺义",火锅,火锅,"火锅,海鲜",97,010-52134777,1,928,12.1666666667,1499.27333333,1015.66666667,4.5524137931
156,三江三味灶台鱼,96656159,66967183,顺义区天竺镇天柱东路二十里铺村,40.078983,116.5681,,,首都机场,"朝阳区,顺义区,首都机场",其他美食,海鲜,海鲜,84,010-52139186,1,109.2,28.3333333333,4351.47333333,211.666666667,4.87142857143
157,江南公社,92136775,91684941,顺义区天竺镇府前二街13号（中国石油加油站对面）,40.06456,116.57652,,,顺义区,顺义区,川湘菜,家常菜,家常菜,,010-52139398,1,200,3.5,294,116.5,4.3
158,海蒸鲜蒸汽海鲜,100589158,67871455,顺义区顺沙路世纪便民商务宾馆旁,40.139774,116.622185,,,顺义,"顺义区,顺义",海鲜,海鲜,海鲜,145,010-52153003,1,41.6666666667,20,2184.9525,279,4.9272
159,李先生加州牛肉面（管庄店）,4713621,16814078,朝阳区管庄乡管庄村北京刨花板市场110号,39.91414,116.59107,,,管庄,"朝阳区,管庄",小吃快餐,快餐简餐,快餐简餐,48,010-52162551,1,985,783.5,26352.6,54979,5
160,素直（南新仓店）,1645726,5394414,东城区东四十条甲22号南新仓商务大厦1楼东侧（近东四十条地铁D口）,39.932434,116.43124,,,东四十条,"东城区,东四,东四十条",素食,素菜,素菜,161,010-52185148,1,193,0,61.426,16.8,4.79015544041
161,湘福林毛家菜馆,1649635,54029877,朝阳区东土城路林达大厦A座1楼8号（近建材经贸大厦）,39.95581,116.43262,,,左家庄,"朝阳区,左家庄",川湘菜,湘菜,湘菜,75,010-52187205,1,88,15,1388.14333333,683.666666667,5
162,唐瑞隆北京味道（团河路店）,40781379,23962917,大兴区团河路98号（中国酒泉卫星发射中心）,39.77203,116.38014,,,西红门,"大兴区,西红门",京菜鲁菜,北京菜,北京菜,48,010-52286007,1,144,8,1020,8814,4
163,我家后厨,51118350,48548136,通州区玉桥街道潞阳桥西路花石匠东区旁,39.87625,116.7016,,,通州区,通州区,其他美食,私房菜,私房菜,,010-52290988,1,16,2.33333333333,228.79,86,4.6
164,巴渝情巫山烤全鱼,2442249,20909806,丰台区大成路青塔五街海友客栈1楼底商南侧,39.888794,116.25693,,,青塔,"丰台区,青塔",川湘菜,香锅,"香锅,烤鱼",70,010-52293584,1,271.333333333,7.33333333333,770.266666667,306,3.99238329238
165,嗨森庄园不一样的串吧,40523923,23314566,通州区翠屏西路102号，格瑞雅居西门,39.885612,116.643456,,,果园,"通州区,果园",烧烤烤肉,烧烤,烧烤,92,010-52293823,1,362,43.5,4608.245,437.5,4.87403314917
166,东方雅尔塔西餐,1514984,6427617,朝阳区东三环中路双花园南里二区11号楼1楼5号（双井麦乐迪Ktv向西1公里）,39.89893,116.4517,,,双井,"朝阳区,双井",西餐,西餐,西餐,81,010-52293887,1,695,2.5,415.0875,269.5,4.67791366906
167,香久香春饼东北菜（马坡建行店）,40549646,21677591,顺义区顺安北路马坡建设银行往西150米，佳和宜园北门正对面,40.176235,116.649826,,,马坡牛栏山,"顺义区,马坡牛栏山",东北菜,东北菜,东北菜,25,010-52297818,1,42,3,264.3,73.3333333333,3.8
168,坦坦大炉（望京店）,2374348,6847354,朝阳区湖光中街甲6号港旅大厦2层（近教文大酒店）,39.9968,116.46435,,,望京,"朝阳区,望京",日韩料理,韩国料理,韩国料理,121,010-52298295,1,6713.33333333,356.5,46056.485,8272.25,4.92047666336
169,汉堡王（北京鲁谷路店）,92426190,58050643,"石景山区鲁谷路68号京西珠宝城一层,营业时间:10:00—22:00",39.9036,116.24679,,,鲁谷,"石景山区,鲁谷",小吃快餐,西式简餐,西式简餐,36,010-52298500,1,0,542,6768.83333333,16430.3333333,4
170,老城一锅（东坝奥园店）,4497768,23192586,朝阳区东坝中路奥林匹克花园底商,39.959503,116.5466,,,东坝,"朝阳区,东坝",火锅,火锅,火锅,82,010-52320855,1,3584,5,1469.595,298,3.7
171,扇味黄焖鸡米饭（家之味）,155996429,82880546,石景山区永乐西小区3号楼南侧,39.90322,116.22505,,,石景山区,石景山区,小吃快餐,其他中餐,中餐,28,010-52368032,1,0,0,0,0,
172,老高家刀削面（洋桥店）,2411939,8039671,丰台区海户西里14-4号（近云彩屋洋桥店）,39.85496,116.38722,,,洋桥/木樨园,"丰台区,洋桥/木樨园",小吃快餐,小吃快餐,"小吃快餐,粉面馆",64,010-52369793,1,462,13.4,1165.976,405.2,4.7
173,韩润秀碳烤牛排,6863864,21340544,通州区九棵树中路998商号（大马庄桃花岛底商）,39.86768,116.657776,,,梨园,"通州区,梨园",西餐,牛排,牛排,86,010-52400385,1,906.666666667,21.5,2639.265,934.5,4.47352941176
174,兴旺居过桥米线（过桥米线）,41526929,23513835,昌平区东小口镇天通西苑一区南门兴旺地市场内,40.061127,116.410286,,,天通苑,"昌平区,天通苑",小吃快餐,粉面馆,"粉面馆,小吃快餐",16,010-52400796,1,96,6,139.4,143,3.4
175,灿辉铁锅柴鸡（南口店）,4537224,9023287,昌平区兴隆街11-12号,40.234562,116.12526,,,南口镇,"昌平区,南口镇",其他美食,其他中餐,中餐,40,010-52400936,1,0,0,0,6,3
176,善生坊（回龙观店）,2523567,9618591,昌平区回龙观西大街龙冠置业大厦,40.07433,116.31979,,,回龙观,"昌平区,回龙观",甜点饮品,面包甜点,面包甜点,98,010-52402870,1,14058.6,117,12416.5066667,3771.33333333,4.82580769067
177,嘉和一品粥（丰葆路店）,99394679,66077054,丰台区丰葆路23号智慧广场一层101室108号,39.81597,116.28996,,,丰台区,丰台区,其他美食,粥店,粥店,39,010-52406200,1,306,11.5,347.75,515,4.2
